"SampleYear","Era","Site","BenthicReefSpecies","DiveReplicate","DepthZone","Density_m2"
2021,"Post-Construction","Portuguese Bend","Pisaster ochraceus","2","Outer",0
2021,"Post-Construction","Portuguese Bend","Pisaster ochraceus","2","Deep",0
2021,"Post-Construction","Portuguese Bend","Strongylocentrotus purpuratus","1","Inner",0.166666666666667
2021,"Post-Construction","Portuguese Bend","Strongylocentrotus purpuratus","1","Middle",0.15
2021,"Post-Construction","Portuguese Bend","Strongylocentrotus purpuratus","1","Outer",0
2021,"Post-Construction","Portuguese Bend","Strongylocentrotus purpuratus","1","Deep",0
2021,"Post-Construction","Portuguese Bend","Strongylocentrotus purpuratus","2","Inner",0.05
2021,"Post-Construction","Portuguese Bend","Strongylocentrotus purpuratus","2","Middle",0.0166666666666667
2021,"Post-Construction","Portuguese Bend","Strongylocentrotus purpuratus","2","Outer",0
2021,"Post-Construction","Portuguese Bend","Strongylocentrotus purpuratus","2","Deep",0
2021,"Post-Construction","Bunker Point","Apostichopus californicus","1","Inner",0
2021,"Post-Construction","Bunker Point","Apostichopus californicus","1","Middle",0
2021,"Post-Construction","Bunker Point","Apostichopus californicus","1","Outer",0
2021,"Post-Construction","Bunker Point","Apostichopus californicus","1","Deep",0
2021,"Post-Construction","Bunker Point","Apostichopus californicus","2","Inner",0
2021,"Post-Construction","Bunker Point","Apostichopus californicus","2","Middle",0
2021,"Post-Construction","Bunker Point","Apostichopus californicus","2","Outer",0
2021,"Post-Construction","Bunker Point","Apostichopus californicus","2","Deep",0
2021,"Post-Construction","Bunker Point","Apostichopus parvimensis","1","Inner",0
2021,"Post-Construction","Bunker Point","Apostichopus parvimensis","1","Middle",0
2021,"Post-Construction","Bunker Point","Apostichopus parvimensis","1","Outer",0
2021,"Post-Construction","Bunker Point","Apostichopus parvimensis","1","Deep",0
2021,"Post-Construction","Bunker Point","Apostichopus parvimensis","2","Inner",0
2021,"Post-Construction","Bunker Point","Apostichopus parvimensis","2","Middle",0.0166666666666667
2021,"Post-Construction","Bunker Point","Apostichopus parvimensis","2","Outer",0
2021,"Post-Construction","Bunker Point","Apostichopus parvimensis","2","Deep",0
2021,"Post-Construction","Bunker Point","Mesocentrotus franciscanus","1","Inner",0.333333333333333
2021,"Post-Construction","Bunker Point","Mesocentrotus franciscanus","1","Middle",0.166666666666667
2021,"Post-Construction","Bunker Point","Mesocentrotus franciscanus","1","Outer",0
2021,"Post-Construction","Bunker Point","Mesocentrotus franciscanus","1","Deep",0
2021,"Post-Construction","Bunker Point","Mesocentrotus franciscanus","2","Inner",0.233333333333333
2021,"Post-Construction","Bunker Point","Mesocentrotus franciscanus","2","Middle",0.283333333333333
2021,"Post-Construction","Bunker Point","Mesocentrotus franciscanus","2","Outer",0
2021,"Post-Construction","Bunker Point","Mesocentrotus franciscanus","2","Deep",0.0166666666666667
2021,"Post-Construction","Bunker Point","Patiria miniata","1","Inner",0
2021,"Post-Construction","Bunker Point","Patiria miniata","1","Middle",0.0166666666666667
2021,"Post-Construction","Bunker Point","Patiria miniata","1","Outer",0
2021,"Post-Construction","Bunker Point","Patiria miniata","1","Deep",0.0166666666666667
2021,"Post-Construction","Bunker Point","Patiria miniata","2","Inner",0
2021,"Post-Construction","Bunker Point","Patiria miniata","2","Middle",0.0166666666666667
2021,"Post-Construction","Bunker Point","Patiria miniata","2","Outer",0
2021,"Post-Construction","Bunker Point","Patiria miniata","2","Deep",0.0166666666666667
2021,"Post-Construction","Bunker Point","Pisaster giganteus","1","Inner",0
2021,"Post-Construction","Bunker Point","Pisaster giganteus","1","Middle",0
2021,"Post-Construction","Bunker Point","Pisaster giganteus","1","Outer",0
2021,"Post-Construction","Bunker Point","Pisaster giganteus","1","Deep",0
2021,"Post-Construction","Bunker Point","Pisaster giganteus","2","Inner",0
2021,"Post-Construction","Bunker Point","Pisaster giganteus","2","Middle",0
2021,"Post-Construction","Bunker Point","Pisaster giganteus","2","Outer",0
2021,"Post-Construction","Bunker Point","Pisaster giganteus","2","Deep",0
2021,"Post-Construction","Bunker Point","Pisaster ochraceus","1","Inner",0
2021,"Post-Construction","Bunker Point","Pisaster ochraceus","1","Middle",0
2021,"Post-Construction","Bunker Point","Pisaster ochraceus","1","Outer",0
2021,"Post-Construction","Bunker Point","Pisaster ochraceus","1","Deep",0
2021,"Post-Construction","Bunker Point","Pisaster ochraceus","2","Inner",0
2021,"Post-Construction","Bunker Point","Pisaster ochraceus","2","Middle",0
2021,"Post-Construction","Bunker Point","Pisaster ochraceus","2","Outer",0
2021,"Post-Construction","Bunker Point","Pisaster ochraceus","2","Deep",0
2021,"Post-Construction","Bunker Point","Strongylocentrotus purpuratus","1","Inner",1.63333333333333
2021,"Post-Construction","Bunker Point","Strongylocentrotus purpuratus","1","Middle",0.25
2021,"Post-Construction","Bunker Point","Strongylocentrotus purpuratus","1","Outer",0
2021,"Post-Construction","Bunker Point","Strongylocentrotus purpuratus","1","Deep",0
2021,"Post-Construction","Bunker Point","Strongylocentrotus purpuratus","2","Inner",1.33333333333333
2021,"Post-Construction","Bunker Point","Strongylocentrotus purpuratus","2","Middle",0.783333333333333
2021,"Post-Construction","Bunker Point","Strongylocentrotus purpuratus","2","Outer",0
2021,"Post-Construction","Bunker Point","Strongylocentrotus purpuratus","2","Deep",0
2021,"Post-Construction","Burial Grounds","Apostichopus californicus","1","Inner",0
2021,"Post-Construction","Burial Grounds","Apostichopus californicus","1","Middle",0
2021,"Post-Construction","Burial Grounds","Apostichopus californicus","1","Outer",0
2021,"Post-Construction","Burial Grounds","Apostichopus californicus","1","Deep",0
2021,"Post-Construction","Burial Grounds","Apostichopus californicus","2","Inner",0
2021,"Post-Construction","Burial Grounds","Apostichopus californicus","2","Middle",0
2021,"Post-Construction","Burial Grounds","Apostichopus californicus","2","Outer",0
2021,"Post-Construction","Burial Grounds","Apostichopus californicus","2","Deep",0
2021,"Post-Construction","Burial Grounds","Apostichopus parvimensis","1","Inner",0
2021,"Post-Construction","Burial Grounds","Apostichopus parvimensis","1","Middle",0.0166666666666667
2021,"Post-Construction","Burial Grounds","Apostichopus parvimensis","1","Outer",0
2021,"Post-Construction","Burial Grounds","Apostichopus parvimensis","1","Deep",0
2021,"Post-Construction","Burial Grounds","Apostichopus parvimensis","2","Inner",0
2021,"Post-Construction","Burial Grounds","Apostichopus parvimensis","2","Middle",0.05
2021,"Post-Construction","Burial Grounds","Apostichopus parvimensis","2","Outer",0
2021,"Post-Construction","Burial Grounds","Apostichopus parvimensis","2","Deep",0
2021,"Post-Construction","Burial Grounds","Mesocentrotus franciscanus","1","Inner",0
2021,"Post-Construction","Burial Grounds","Mesocentrotus franciscanus","1","Middle",0.15
2021,"Post-Construction","Burial Grounds","Mesocentrotus franciscanus","1","Outer",0.116666666666667
2021,"Post-Construction","Burial Grounds","Mesocentrotus franciscanus","1","Deep",0
2021,"Post-Construction","Burial Grounds","Mesocentrotus franciscanus","2","Inner",0
2021,"Post-Construction","Burial Grounds","Mesocentrotus franciscanus","2","Middle",0.25
2021,"Post-Construction","Burial Grounds","Mesocentrotus franciscanus","2","Outer",0
2021,"Post-Construction","Burial Grounds","Mesocentrotus franciscanus","2","Deep",0
2021,"Post-Construction","Burial Grounds","Patiria miniata","1","Inner",0
2021,"Post-Construction","Burial Grounds","Patiria miniata","1","Middle",0
2021,"Post-Construction","Burial Grounds","Patiria miniata","1","Outer",0
2021,"Post-Construction","Burial Grounds","Patiria miniata","1","Deep",0.2
2021,"Post-Construction","Burial Grounds","Patiria miniata","2","Inner",0
2021,"Post-Construction","Burial Grounds","Patiria miniata","2","Middle",0
2021,"Post-Construction","Burial Grounds","Patiria miniata","2","Outer",0
2021,"Post-Construction","Burial Grounds","Patiria miniata","2","Deep",0.15
2021,"Post-Construction","Burial Grounds","Pisaster giganteus","1","Inner",0
2021,"Post-Construction","Burial Grounds","Pisaster giganteus","1","Middle",0
2021,"Post-Construction","Burial Grounds","Pisaster giganteus","1","Outer",0
2021,"Post-Construction","Burial Grounds","Pisaster giganteus","1","Deep",0
2021,"Post-Construction","Burial Grounds","Pisaster giganteus","2","Inner",0
2021,"Post-Construction","Burial Grounds","Pisaster giganteus","2","Middle",0
2021,"Post-Construction","Burial Grounds","Pisaster giganteus","2","Outer",0
2021,"Post-Construction","Burial Grounds","Pisaster giganteus","2","Deep",0
2021,"Post-Construction","Burial Grounds","Pisaster ochraceus","1","Inner",0
2021,"Post-Construction","Burial Grounds","Pisaster ochraceus","1","Middle",0
2021,"Post-Construction","Burial Grounds","Pisaster ochraceus","1","Outer",0
2021,"Post-Construction","Burial Grounds","Pisaster ochraceus","1","Deep",0
2021,"Post-Construction","Burial Grounds","Pisaster ochraceus","2","Inner",0
2021,"Post-Construction","Burial Grounds","Pisaster ochraceus","2","Middle",0
2021,"Post-Construction","Burial Grounds","Pisaster ochraceus","2","Outer",0
2021,"Post-Construction","Burial Grounds","Pisaster ochraceus","2","Deep",0
2021,"Post-Construction","Burial Grounds","Strongylocentrotus purpuratus","1","Inner",0
2021,"Post-Construction","Burial Grounds","Strongylocentrotus purpuratus","1","Middle",0.166666666666667
2021,"Post-Construction","Burial Grounds","Strongylocentrotus purpuratus","1","Outer",0.0666666666666667
2021,"Post-Construction","Burial Grounds","Strongylocentrotus purpuratus","1","Deep",0
2021,"Post-Construction","Burial Grounds","Strongylocentrotus purpuratus","2","Inner",0
2021,"Post-Construction","Burial Grounds","Strongylocentrotus purpuratus","2","Middle",0.4
2021,"Post-Construction","Burial Grounds","Strongylocentrotus purpuratus","2","Outer",0
2021,"Post-Construction","Burial Grounds","Strongylocentrotus purpuratus","2","Deep",0
2021,"Post-Construction","Old 18th","Apostichopus californicus","1","Inner",0
2021,"Post-Construction","Old 18th","Apostichopus californicus","1","Middle",0
2021,"Post-Construction","Old 18th","Apostichopus californicus","1","Outer",0
2021,"Post-Construction","Old 18th","Apostichopus californicus","1","Deep",0
2021,"Post-Construction","Old 18th","Apostichopus californicus","2","Inner",0
2021,"Post-Construction","Old 18th","Apostichopus californicus","2","Middle",0
2021,"Post-Construction","Old 18th","Apostichopus californicus","2","Outer",0
2021,"Post-Construction","Old 18th","Apostichopus californicus","2","Deep",0
2021,"Post-Construction","Old 18th","Apostichopus parvimensis","1","Inner",0.0166666666666667
2021,"Post-Construction","Old 18th","Apostichopus parvimensis","1","Middle",0
2021,"Post-Construction","Old 18th","Apostichopus parvimensis","1","Outer",0
2021,"Post-Construction","Old 18th","Apostichopus parvimensis","1","Deep",0
2021,"Post-Construction","Old 18th","Apostichopus parvimensis","2","Inner",0
2021,"Post-Construction","Old 18th","Apostichopus parvimensis","2","Middle",0.0166666666666667
2021,"Post-Construction","Old 18th","Apostichopus parvimensis","2","Outer",0
2021,"Post-Construction","Old 18th","Apostichopus parvimensis","2","Deep",0
2021,"Post-Construction","Old 18th","Mesocentrotus franciscanus","1","Inner",0
2021,"Post-Construction","Old 18th","Mesocentrotus franciscanus","1","Middle",0
2021,"Post-Construction","Old 18th","Mesocentrotus franciscanus","1","Outer",0
2021,"Post-Construction","Old 18th","Mesocentrotus franciscanus","1","Deep",0
2021,"Post-Construction","Old 18th","Mesocentrotus franciscanus","2","Inner",0
2021,"Post-Construction","Old 18th","Mesocentrotus franciscanus","2","Middle",0
2021,"Post-Construction","Old 18th","Mesocentrotus franciscanus","2","Outer",0
2021,"Post-Construction","Old 18th","Mesocentrotus franciscanus","2","Deep",0
2021,"Post-Construction","Old 18th","Patiria miniata","1","Inner",0.0166666666666667
2021,"Post-Construction","Old 18th","Patiria miniata","1","Middle",0
2021,"Post-Construction","Old 18th","Patiria miniata","1","Outer",0
2021,"Post-Construction","Old 18th","Patiria miniata","1","Deep",0.05
2021,"Post-Construction","Old 18th","Patiria miniata","2","Inner",0
2021,"Post-Construction","Old 18th","Patiria miniata","2","Middle",0
2021,"Post-Construction","Old 18th","Patiria miniata","2","Outer",0
2021,"Post-Construction","Old 18th","Patiria miniata","2","Deep",0
2021,"Post-Construction","Old 18th","Pisaster giganteus","1","Inner",0
2021,"Post-Construction","Old 18th","Pisaster giganteus","1","Middle",0
2021,"Post-Construction","Old 18th","Pisaster giganteus","1","Outer",0.0166666666666667
2021,"Post-Construction","Old 18th","Pisaster giganteus","1","Deep",0
2021,"Post-Construction","Old 18th","Pisaster giganteus","2","Inner",0
2021,"Post-Construction","Old 18th","Pisaster giganteus","2","Middle",0
2021,"Post-Construction","Old 18th","Pisaster giganteus","2","Outer",0
2021,"Post-Construction","Old 18th","Pisaster giganteus","2","Deep",0
2021,"Post-Construction","Old 18th","Pisaster ochraceus","1","Inner",0
2021,"Post-Construction","Old 18th","Pisaster ochraceus","1","Middle",0
2021,"Post-Construction","Old 18th","Pisaster ochraceus","1","Outer",0
2021,"Post-Construction","Old 18th","Pisaster ochraceus","1","Deep",0
2021,"Post-Construction","Old 18th","Pisaster ochraceus","2","Inner",0
2021,"Post-Construction","Old 18th","Pisaster ochraceus","2","Middle",0
2021,"Post-Construction","Old 18th","Pisaster ochraceus","2","Outer",0
2021,"Post-Construction","Old 18th","Pisaster ochraceus","2","Deep",0
2021,"Post-Construction","Old 18th","Strongylocentrotus purpuratus","1","Inner",0.0166666666666667
2021,"Post-Construction","Old 18th","Strongylocentrotus purpuratus","1","Middle",0
2021,"Post-Construction","Old 18th","Strongylocentrotus purpuratus","1","Outer",0
2021,"Post-Construction","Old 18th","Strongylocentrotus purpuratus","1","Deep",0
2021,"Post-Construction","Old 18th","Strongylocentrotus purpuratus","2","Inner",0.0333333333333333
2021,"Post-Construction","Old 18th","Strongylocentrotus purpuratus","2","Middle",0
2021,"Post-Construction","Old 18th","Strongylocentrotus purpuratus","2","Outer",0
2021,"Post-Construction","Old 18th","Strongylocentrotus purpuratus","2","Deep",0
2021,"Post-Construction","Cape Point","Apostichopus californicus","1","Inner",0
2021,"Post-Construction","Cape Point","Apostichopus californicus","1","Middle",0
2021,"Post-Construction","Cape Point","Apostichopus californicus","1","Outer",0
2021,"Post-Construction","Cape Point","Apostichopus californicus","1","Deep",0
2021,"Post-Construction","Cape Point","Apostichopus californicus","2","Inner",0
2021,"Post-Construction","Cape Point","Apostichopus californicus","2","Middle",0
2021,"Post-Construction","Cape Point","Apostichopus californicus","2","Outer",0
